Title, Link_URL, State
ReflectorStudent newspaper of the Mississippi State University.,https://www.reflector-online.com/,mississippi
Southern Miss Student Media,https://sm2media.com/,mississippi
Mississippi Press Association,https://www.mspress.org/,mississippi
Boonville Boonville Daily News (Cooper County),https://www.boonvilledailynews.com/,missouri
Branson Tri-Lakes Daily News (Taney County),https://www.bransontrilakesnews.com/,missouri
Cape Girardeau Southeast Missourian (Cape Girardeau and Scott counties),https://www.semissourian.com/,missouri
Chillicothe Constitution-Tribune (Livingston County),https://www.chillicothenews.com/,missouri
Columbia Columbia Tribune (Boone County),https://www.columbiatribune.com/,missouri
Hannibal Courier-Post (Marion and Ralls counties),https://www.hannibal.net/,missouri
Independence Independence Examiner (Jackson County),https://www.examiner.net/,missouri
Jefferson City News-Tribune (Cole County),https://www.newstribune.com/,missouri
Joplin Joplin Globe (Jasper County and northern Newton County),https://www.joplinglobe.com/,missouri
"Kansas City Kansas City Star (Jackson, Clay, Cass, and Platte counties)One of the largest newspapers published in Missouri.",https://www.kansascity.com/,missouri
Kennett Dunklin Democrat (Dunklin County),https://www.dddnews.com/,missouri
Kirksville Kirksville Express (Adair County),https://www.kirksvilledailyexpress.com/,missouri
Lebanon Laclede Record (Laclede County),https://www.laclederecord.com/,missouri
Maryville Maryville Daily Forum,https://www.maryvilleforum.com/,missouri
Mexico Mexico Ledger (Audrain County),https://www.mexicoledger.com/,missouri
Moberly Monitor-Index (Randolph County),https://www.moberlymonitor.com/,missouri
Monett Monett Times (Barry County ),https://www.monett-times.com/,missouri
Neosho Neosho Daily News (Newton County),https://www.neoshodailynews.com/,missouri
Nevada Nevada Daily Mail (Vernon County),https://www.nevadadailymail.com/,missouri
"Park Hills Daily Journal (St. Francois County)Park Hills, MO based newspaper serving St. Francois, Ste. Genevieve, Reynolds, Jefferson, Iron, and Washington Counties.",https://dailyjournalonline.com/,missouri
Poplar Bluff Daily American Republic (Butler County),https://www.darnews.com/,missouri
Rolla Rolla Daily News (Phelps County),https://www.therolladailynews.com/,missouri
Springfield News-Leader (Greene County),https://www.news-leader.com/,missouri
St. Joseph News-Press (Buchanan County),https://www.newspressnow.com/,missouri
St. Louis Post-DispatchOne of the most widely circulated newspapers published in Missouri.,https://www.stltoday.com/,missouri
Ashland Ashland Boone County Journal (Boone County),https://bocojo.com/,missouri
Aurora Aurora Advertiser (Lawrence County),https://auroraadvertiser.net/,missouri
Bethany Republican-Clipper,https://www.bethanyclipper.com/,missouri
Bolivar Bolivar Herald-Free Press,https://bolivarmonews.com/,missouri
Bowling Green People's Tribune,http://thepeoplestribune.com/,missouri
Brookfield Linn County Leader,https://www.linncountyleader.com/,missouri
Buffalo Buffalo Reflex,https://buffaloreflex.com/,missouri
California California Democrat,https://www.californiademocrat.com/,missouri
Camdenton Lake News Online,https://www.lakenewsonline.com/,missouri
Centralia Centralia Fireside Guard,https://www.firesideguard.com/,missouri
Columbia Maneater,https://themaneater.com/,missouri
Festus Arnold-Imperial Leader (Jefferson County),https://www.myleaderpaper.com/,missouri
Gainesville Ozark County Times,https://www.ozarkcountytimes.com/,missouri
Harrisonville Democrat-Missourian (Cass County),https://www.kansascity.com/news/local/community/cass-county-demo/,missouri
Jackson Cash-Book Journal,https://thecash-book.com/,missouri
Kansas City Pitch,https://pitch.com/,missouri
LaPlata Home Press (Macon County),https://www.maconhomepress.com/,missouri
Lee's Summit Lee's Summit Journal,https://www.kansascity.com/news/local/community/lsjournal/,missouri
Marshfield Marshfield Mail,https://marshfieldmail.com/,missouri
Perryville Republic-Monitor,https://republicmonitor.com/,missouri
Piedmont Wayne County Journal-Banner,https://www.waynecojournalbanner.com/,missouri
Sikeston Standard Democrat,https://standard-democrat.com/,missouri
St. Louis Business Journal,https://www.bizjournals.com/stlouis/,missouri
St. Louis Community News,https://mycnews.com/,missouri
St. Louis Missouri Lawyers Weekly,https://molawyersmedia.com/,missouri
St. Louis Riverfront Times,https://www.riverfronttimes.com/,missouri
St. Louis South County Times,https://www.timesnewspapers.com/southcountytimes/,missouri
St. Louis West End Word,https://www.timesnewspapers.com/westendword/,missouri
Washington Missourian (Franklin County),https://www.emissourian.com/,missouri
"Columbia MissourianDaily newspaper based in Columbia, Missouri. The newspaper owned by University of Missouri.",https://www.columbiamissourian.com/,missouri
Missouri Press Association,https://mopress.com/,missouri
Billings Billings GazetteOne of the most widely circulated daily newspapers in Montana.,https://billingsgazette.com/,montana
Bozeman Chronicle,https://www.bozemandailychronicle.com/,montana
Butte Montana Standard,https://mtstandard.com/,montana
"Great Falls Great Falls TribuneLeading newspaper based in Great Falls, Montana.",https://www.greatfallstribune.com/,montana
Hamilton Ravalli Republic,https://ravallirepublic.com/,montana
Havre Havre Daily News (Hill County),https://www.havredailynews.com/,montana
Helena Helena Independent RecordMajor newspaper in Montana.,https://helenair.com/,montana
Kalispell Inter Lake (Northwest Montana),https://dailyinterlake.com/,montana
Livingston Livingston Enterprise,https://www.livingstonenterprise.com/,montana
Miles City Miles City Star (Custer County),https://www.milescitystar.com/,montana
"Missoula MissoulianDaily newspaper based in Missoula, Montana.",https://missoulian.com/,montana
Belgrade Belgrade News,https://www.belgrade-news.com/,montana
Big Sky Explore Big Sky,https://www.explorebigsky.com/,montana
Big Timber Pioneer‎,https://www.bigtimberpioneer.net/,montana
Billings Billings Times,https://billingstimes.net/,montana
Billings Thrifty Nickel,https://billingsthriftynickel.com/,montana
Boulder Boulder Monitor,https://www.boulder-monitor.com/,montana
Browning Glacier Reporter,https://www.cutbankpioneerpress.com/glacier_reporter/,montana
Chester Liberty County Times,https://www.libertycountytimes.net/,montana
Choteau Choteau Acantha,https://www.choteauacantha.com/,montana
"Columbia Falls Hungry Horse NewsServing Columbia Falls, Glacier National Park and the Flathead Valley.",https://hungryhorsenews.com/,montana
Columbus Stillwater County News,https://www.stillwatercountynews.com/,montana
Cut Bank Cut Bank Pioneer Press,https://www.cutbankpioneerpress.com/cut_bank_pioneer_press/,montana
Dillon Dillon Tribune,https://www.dillontribune.com/,montana
Ennis The Madisonian,https://www.madisoniannews.com/,montana
Eureka Tobacco Valley News,https://tobaccovalleynews.com/,montana
Fairfield Fairfield Sun Times,https://www.fairfieldsuntimes.com/,montana
Fort Benton The River Press,http://www.riverpressnews.com/,montana
Glasgow Glasgow Courier,https://www.glasgowcourier.com/,montana
Glendive Glendive Ranger-Review,https://www.rangerreview.com/,montana
Great Falls Prairie Star,https://agupdate.com/theprairiestar/,montana
Hardin Big Horn County News,https://www.bighorncountynews.com/,montana
Huntley Yellowstone County News,https://www.yellowstonecountynews.com/,montana
Kalispell Flathead Beacon,https://flatheadbeacon.com/,montana
"Laurel Laurel Outlook (Yellowstone, Stillwater and Carbon Counties)",https://www.laureloutlook.com/,montana
Lewistown Lewistown News-Argus,https://www.lewistownnews.com/,montana
Libby Western News,https://thewesternnews.com/,montana
Lincoln Blackfoot Valley Dispatch,https://www.blackfootvalleydispatch.com/,montana
Malta Phillips County News‎,https://www.phillipscountynews.com/,montana
Pablo Char-Koosta News (Salish and Kootenai Tribes),https://www.charkoosta.com/,montana
Plains Clark Fork Valley Press / Mineral Independent,https://vp-mi.com/,montana
Polson Lake County Leader,https://leaderadvertiser.com/,montana
Red Lodge Carbon County News,https://www.carboncountynews.com/,montana
Ronan Valley Journal,https://www.valleyjournal.net/,montana
Scobey Daniels County Leader,https://www.danielscountyleader.com/,montana
Seeley Lake Seeley Swan Pathfinder,https://www.seeleylake.com/,montana
Shelby Shelby Promoter,https://www.cutbankpioneerpress.com/shelby_promoter/,montana
Sidney Roundup,https://www.roundupweb.com/,montana
Sidney Sidney Herald-Leader,https://www.sidneyherald.com/,montana
Stevensville Bitterroot Star,https://bitterrootstar.com/,montana
Thompson Falls Sanders County Ledger,https://www.scledger.net/,montana
Whitefish Whitefish Pilot,https://whitefishpilot.com/,montana
White Sulphur Springs Meagher County News,http://www.meagher-county-news.com/,montana
Whitehall Whitehall Ledger,https://www.whitehallledger.com/,montana
Montana KaiminStudent-run newspaper of the University of Montana.,https://www.montanakaimin.com/,montana
Alliance Alliance Times-Herald (Box Butte County),https://alliancetimes.com/,nebraska
Beatrice Daily Sun (Gage County),https://beatricedailysun.com/,nebraska
Columbus Columbus Telegram (Platte County),https://columbustelegram.com/,nebraska
Fremont Fremont Tribune (Dodge County),https://fremonttribune.com/,nebraska
Grand Island Independent (Hall CountyLeading broadsheet newspaper published in Grand Island.,https://theindependent.com/,nebraska
"Hastings Hastings Tribune (Adams CountyHastings, Nebraska's daily newspaper.",https://www.hastingstribune.com/,nebraska
Kearney Kearney Hub (Buffalo County),https://kearneyhub.com/,nebraska
Lincoln Journal Star (Lancaster County),https://journalstar.com/,nebraska
McCook McCook Gazette (Red Willow County),https://www.mccookgazette.com/,nebraska
Norfolk Daily News (Madison County),https://norfolkdailynews.com/,nebraska
North Platte Telegraph (Lincoln County),https://nptelegraph.com/,nebraska
Omaha Daily Record (Douglas County),https://www.omahadailyrecord.com/,nebraska
Omaha World-Herald (Douglas County),https://omaha.com/,nebraska
Scottsbluff Star-Herald (Scotts Bluff County),https://starherald.com/,nebraska
Sidney Sun-Telegraph (Cheyenne County),https://www.suntelegraph.com/,nebraska
York News Times (York County),https://yorknewstimes.com/,nebraska
Ainsworth Star-Journal (Brown County),https://www.ainsworthnews.com/,nebraska
Albion Albion News (Boone County),https://www.albionnewsonline.com/,nebraska
Ashland Gazette (Saunders County),https://wahoo-ashland-waverly.com/community/ashland/,nebraska
Atkinson Atkinson Graphic,https://www.atkinsongraphic.com/,nebraska
Auburn Nemaha County Herald,https://www.anewspaper.net/,nebraska
Aurora News-Register (Hamilton County),https://www.auroranewsregister.com/,nebraska
Blair Enterprise and Pilot Tribune,https://www.enterprisepub.com/,nebraska
Broken Bow Custer County Chief,https://www.custercountychief.com/,nebraska
Crofton Crofton Journal,https://www.croftonjournal.com/,nebraska
Doniphan Doniphan Herald (Hall County),https://www.doniphanherald.com/,nebraska
Elgin Elgin Review (Antelope County),https://elginreview.com/,nebraska
Elkhorn Douglas County Post-Gazette,https://www.dcpostgazette.com/,nebraska
Fairbury Journal-News (Jefferson County),https://fairburyjournalnews.com/,nebraska
Falls City Falls City Journal (Richardson County),https://fcjournal.net/,nebraska
Grand Island Buenos Dias Nebraska,https://www.buenosdiasnebraska.com/,nebraska
Grant Tribune-Sentinel (Perkins County),https://www.granttribune.com/,nebraska
Geneva Nebraska Signal (Fillmore County),https://thenebraskasignal.com/,nebraska
Gibbon Gibbon Reporter (Buffalo County),https://www.clipperpubco.com/,nebraska
Hartington Cedar County News,https://www.hartington.net/,nebraska
Hartington Hartington Shopper,https://www.hartingtonshopper.com/,nebraska
Hartington Osmond Republican (Pierce County),https://www.northeastnebraskanews.us/,nebraska
Hebron Journal-Register (Thayer County),https://hebronjournalregister.com/,nebraska
Hickman Hickman Voice News (Lancaster County),https://www.voicenewsnebraska.com/,nebraska
Imperial Imperial Republican (Chase County),https://www.imperialrepublican.com/,nebraska
Kearney Antelope,https://unkantelope.com/,nebraska
Kimball Western Nebraska Observer (Kimball County),https://www.westernnebraskaobserver.net/,nebraska
Lexington Lexington Clipper-Herald,https://lexch.com/,nebraska
Minden Minden Courier (Kearney County),https://www.themindencourier.com/,nebraska
Nebraska City News-Press (Otoe County),https://www.ncnewspress.com/,nebraska
Neligh News & Leader,https://www.antelopecountynews.com/,nebraska
Niobrara Niobrara Tribune,https://www.niobraratribune.com/,nebraska
Norfolk View Point,https://neviewpoint.com/,nebraska
North Bend North Bend Eagle (Dodge County),https://www.northbendeagle.com/,nebraska
North Platte Bulletin (Lincoln County),https://northplattebulletin.com/,nebraska
Omaha Catholic Voice (Douglas County),https://catholicvoiceomaha.com/,nebraska
Omaha Jewish Press (Douglas CountyJewish community newspaper.,https://www.jewishomaha.org/jewish-press/,nebraska
"Omaha Omaha StarAfrican-American community newspaper published in Omaha, Nebraska.",https://theomahastar.com/,nebraska
Omaha Reader,https://thereader.com/,nebraska
Oshkosh Garden County News (Oshkosh,http://www.gardencountynews.com/,nebraska
Pawnee City Pawnee Republican (Pawnee County),https://www.pawneerepublican.com/,nebraska
Pender Pender Times (Thurston County),https://www.penderthurston.org/,nebraska
Plainview Plainview News (Pierce County),https://www.theplainviewnews.com/,nebraska
Ravenna Ravenna News,https://www.theravennanews.com/,nebraska
Scottsbluff Business Farmer (Scotts Bluff County),https://thebusinessfarmer.com/,nebraska
Seward Seward County Independent,https://www.sewardindependent.com/,nebraska
Sutton Clay County News,https://www.theclaycountynews.com/,nebraska
Syracuse Journal-Democrat,https://www.journaldemocrat.com/,nebraska
Tecumseh Chieftain,https://www.tecumsehchieftain.com/,nebraska
Tekamah Midwest Messenger,https://agupdate.com/midwestmessenger/,nebraska
Wahoo Wahoo Newspaper (Saunders County),https://wahoo-ashland-waverly.com/,nebraska
Wauneta Wauneta Breeze,https://www.waunetabreeze.com/,nebraska
Waverly Waverly News,https://wahoo-ashland-waverly.com/community/waverly/,nebraska
West Point West Point News (Cuming County),https://www.wpnews.com/,nebraska
Daily NebraskanStudent newspaper of the University of Nebraska-Lincoln.,https://www.dailynebraskan.com/,nebraska
Creightonian (Creighton University),https://www.creightonian.com/,nebraska
Doaneline (Doaneline College),https://doaneline.com/,nebraska
Nebraska Press Association,https://nebpress.com/,nebraska
Carson City Nevada AppealLeading daily newspaper published in Nevada.,https://www.nevadaappeal.com/,nevada
Elko Elko Daily Free Press,https://elkodaily.com/,nevada
Ely Ely Times The newspaper published every Friday and serving White Pine County.,https://elynews.com/,nevada
Reno Reno Gazette-Journal,https://www.rgj.com/,nevada
Boulder City Boulder City Review,https://bouldercityreview.com/,nevada
Caliente Liberty Voice,https://guardianlv.com/,nevada
Caliente Lincoln County Record,https://lccentral.com/,nevada
Gardnerville Record-Courier,https://www.recordcourier.com/,nevada
Hawthorne Independent News (Mineral County),https://mcindependentnews.com/,nevada
Henderson Nevada Business Journal,https://nevadabusiness.com/,nevada
Laughlin Laughlin Entertainer,https://www.laughlinentertainer.com/,nevada
Laughlin Laughlin Nevada Times,https://www.laughlintimes.com/,nevada
Mesquite Mesquite Local News,https://mesquitelocalnews.com/,nevada
Logandale Moapa Valley Progress,https://mvprogress.com/,nevada
Pahrump Clark County Legal News,http://clarkcountylegalnews.com/,nevada
Pahrump Pahrump Valley TimesBi-weekly newspaper distributed on Wednesday and Friday mornings.,https://pvtimes.com/,nevada
West Wendover High Desert Advocate,https://www.coyote-tv.com/,nevada
Nevada Sagebrush (University of Nevada),https://nevadasagebrush.com/,nevada
Nevada Press Association,https://nevadapress.com/,nevada
Berlin Berlin Daily Sun,https://www.conwaydailysun.com/berlin_sun/,new-hampshire
Concord Concord MonitorConcord based daily newspaper distributed in Merrimack and Belknap counties.,https://home.concordmonitor.com/,new-hampshire
Dover Foster's Daily Democrat,https://www.fosters.com/,new-hampshire
Keene Sentinel,https://www.sentinelsource.com/,new-hampshire
Laconia Laconia Daily Sun,https://www.laconiadailysun.com/,new-hampshire
Nashua Telegraph,https://www.nashuatelegraph.com/,new-hampshire
North Conway Conway Daily Sun,https://www.conwaydailysun.com/,new-hampshire
Manchester Union Leader,https://www.unionleader.com/,new-hampshire
Portsmouth Portsmouth Herald,https://www.seacoastonline.com/,new-hampshire
Amherst Amherst Citizen,https://www.amherstcitizen.com/,new-hampshire
Claremont Eagle Times,https://www.eagletimes.com/,new-hampshire
Colebrook Colebrook Chronicle,https://colebrookchronicle.weebly.com/,new-hampshire
Colebrook News and Sentinel,https://www.colbsent.com/,new-hampshire
Concord Concord Insider,https://www.theconcordinsider.com/,new-hampshire
Derry Derry News,https://www.derrynews.com/,new-hampshire
Exeter Exeter News-letter,https://www.seacoastonline.com/exeter-news-letter/,new-hampshire
Kingston Carriage Towne News,https://www.carriagetownenews.com/,new-hampshire
Londonderry Londonderry Times,https://londonderrytimes.net/,new-hampshire
"Manchester Hippo PressWeekly newspaper published in Manchester, New Hampshire.",https://hippopress.com/,new-hampshire
"Manchester New Hampshire Business ReviewSource for business news, analysis and commentary.",https://www.nhbr.com/,new-hampshire
Milford Cabinet Press,https://www.cabinet.com/,new-hampshire
North Haverhill Bridge Weekly,https://www.thebridgeweekly.com/,new-hampshire
North Sutton Intertown Record,https://www.intertownrecord.com/,new-hampshire
Peterborough Monadnock Ledger-Transcript,https://home.ledgertranscript.com/,new-hampshire
"Portsmouth New Hampshire GazetteAlternative bi-weekly newspaper based in Portsmouth, New Hampshire.",https://www.nhgazette.com/,new-hampshire
Portsmouth York Weekly,https://www.seacoastonline.com/york-weekly/,new-hampshire
Raymond Raymond Area News,https://www.raymondareanews.com/,new-hampshire
"Salem RumboWeekly bilingual (English/Spanish) newspaper based in Lawrence, Massachusetts. The newspaper distributed in Salem, Nashua, and Manchester in New Hampshire.",https://rumbonews.com/,new-hampshire
West Lebanon Valley News,https://www.vnews.com/,new-hampshire
Wolfeboro Falls Granite State News,https://salmonpress.com/Home/IndexBs?cCode=4dspDZtPTN5r5TUHyT33IpjpLQmckfZj,new-hampshire
"DartmouthStudent newspaper at Dartmouth College. The newspaper publishes Monday through Friday from September to June, except during examination periods and vacations.",https://www.thedartmouth.com/,new-hampshire
"Dartmouth ReviewBi-weekly newspaper at Dartmouth College in Hanover, New Hampshire.",https://dartreview.com/,new-hampshire
Clock Online (Plymouth State University),http://www.theclockonline.com/,new-hampshire
"Bridgewater Home News TribuneServing Somerset, Middlesex and Union counties.",https://www.mycentraljersey.com/news/home-news-tribune/,new-jersey
Cherry Hill Courier-PostMorning daily newspaper based in Cherry Hill.,https://www.courierpostonline.com/,new-jersey
Easton Express-TimesDistributed in Hunterdon and Warren counties.,https://www.lehighvalleylive.com/,new-jersey
Neptune Asbury Park PressNeptune City based daily newspaper serving Monmouth and Ocean counties.,https://www.app.com/,new-jersey
"Newark Star-LedgerLargest newspaper published in New Jersey. The newspaper distributed in various counties including Bergen, Passaic and Sussex, Hudson, Essex, Union, Morris, Middlesex, Somerset, Hunterdon, Warren, Mercer, Ocean, Monmouth.",https://www.nj.com/starledger/,new-jersey
Newton New Jersey Herald (Sussex County),https://www.njherald.com/,new-jersey
Parsippany Daily Record (Morris County),https://www.dailyrecord.com/,new-jersey
Pleasantville Press of Atlantic City,https://pressofatlanticcity.com/,new-jersey
Secaucus Jersey Journal (Hudson County),https://www.nj.com/jjournal/,new-jersey
"Somerville Courier-NewsServing Somerset County as well as adjacent counties including Morris, Union, Middlesex, Mercer, and Hunterdon.",https://www.mycentraljersey.com/news/courier-news/,new-jersey
Trenton Trentonian (Central New Jersey and lower Bucks County),https://www.trentonian.com/,new-jersey
Trenton The Times (Mercer County),https://www.nj.com/,new-jersey
Vineland Daily JournalServing Vineland/Millville and surrounding areas.,https://www.thedailyjournal.com/,new-jersey
Willingboro Burlington County Times,https://www.burlingtoncountytimes.com/,new-jersey
Woodland Park Record / Herald News (Bergen County)Leading daily newspaper published in New Jersey.,https://www.northjersey.com/,new-jersey
"Asbury Park Coaster (Monmouth County)Weekly newspaper published in Asbury Park, NJ.",https://thecoaster.net/,new-jersey
Bayonne Hudson Reporter,https://hudsonreporter.com/,new-jersey
Berkeley Berkeley Times,https://www.jerseyshoreonline.com/category/berkeley/,new-jersey
Bernardsville Bernardsville News,https://www.newjerseyhills.com/bernardsville_news/,new-jersey
Bernardsville Citizen,https://www.newjerseyhills.com/the_citizen/,new-jersey
Camden Catholic Star Herald,https://catholicstarherald.org/,new-jersey
Cape May Star and Wave,https://www.starandwave.com/,new-jersey
Chatham Chatham Courier,https://www.newjerseyhills.com/chatham_courier/,new-jersey
Cherry Hill Jewish Community VoiceJewish Community newspaper based in Cherry Hill.,https://www.jewishvoicesnj.org/,new-jersey
Clifton Post EagleNews source for Polish-Americans.,https://posteaglenewspaper.com/,new-jersey
Collingswood Retrospect,https://www.theretrospect.com/,new-jersey
Egg Harbor Township Shore Local,https://shorelocalnews.com/,new-jersey
Flemington Hunterdon County Democrat,https://www.nj.com/hunterdon/,new-jersey
Glen Ridge Essex News Daily,https://essexnewsdaily.com/,new-jersey
Haddonfield Haddonfield Sun,https://thesunpapers.com/haddonfield-sun/,new-jersey
Hammonton Hammonton Gazette,https://www.hammontongazette.com/,new-jersey
Kearny Observer,https://www.theobserver.com/,new-jersey
Little Falls Aquarian WeeklyAlternative (popular music) weekly newspaper published in New Jersey.,https://www.theaquarian.com/,new-jersey
Livingston West Essex Tribune,https://www.westessextribune.net/,new-jersey
Madison Madison Eagle,https://www.newjerseyhills.com/madison_eagle/,new-jersey
Mahwah Ramapo News,http://www.ramaponews.com/,new-jersey
Malaga Sentinel of Gloucester County,http://thenjsentinel.com/,new-jersey
Manasquan Coast Star,https://starnewsgroup.com/,new-jersey
Medford Central Record,https://www.trentonian.com/south-jersey-local-news/,new-jersey
Millville Cumberland County Reminder,https://www.reminderusa.net/,new-jersey
Newark New Jersey Law Journal,https://www.law.com/njlawjournal/,new-jersey
Newark Luso-Americano (in Portuguese),https://lusoamericano.com/,new-jersey
"Norwood America OggiItalian-language daily newspaper published in Westwood, New Jersey.",https://www.gevelreinigingen.be/acquisitie-america-oggi,new-jersey
Ocean City Ocean City Sentinel,https://ocnjsentinel.com/,new-jersey
Parsippany Parsippany Focus,https://parsippanyfocus.com/,new-jersey
Pleasantville Atlantic City Weekly,https://atlanticcityweekly.com/,new-jersey
Princeton Princetonian,https://www.dailyprincetonian.com/,new-jersey
Princeton Town Topics,https://www.towntopics.com/,new-jersey
Red Bank Two River Times,https://tworivertimes.com/,new-jersey
Rio Grande Cape May County HeraldCape May County's community newspaper printed since 1968.,https://capemaycountyherald.com/,new-jersey
Skillman Montgomery News,https://www.themontynews.org/,new-jersey
Somerset NJBIZ,https://njbiz.com/,new-jersey
South Orange Setonian,https://www.thesetonian.com/,new-jersey
Sparta Township Sparta Independent,https://www.spartaindependent.com/,new-jersey
Surf City SandPaper,https://www.thesandpaper.net/,new-jersey
Union Union County Local Source,https://unionnewsdaily.com/,new-jersey
Union City El Especialito (in Spanish),https://www.elespecialitomk.com/,new-jersey
Vernon Advertiser-News,https://www.advertisernewsnorth.com/,new-jersey
West Milford West Milford Messenger,https://www.westmilfordmessenger.com/,new-jersey
"Whippany New Jersey Jewish NewsDistribution area includes Essex, Mercer, Middlesex, Monmouth, Morris, Somerset, Sussex, Union and Warren counties.",https://njjewishnews.timesofisrael.com/,new-jersey
"Latinos Unidos de NJMonthly Spanish-language newspaper distributed in Middlesex, Monmouth, Ocean & Mercer counties.",https://www.lunj.net/,new-jersey
Daily Targum (Rutgers University),https://dailytargum.com/,new-jersey
Torch (Bergen Community College),https://torchbcc.com/,new-jersey
Signal (College of New Jersey),https://www.tcnjsignalnews.com/,new-jersey
Tower (Kean University),https://kutower.com/,new-jersey
Montclarion (Montclair State University),https://themontclarion.org/,new-jersey
Vector (NJIT),https://njitvector.com/,new-jersey
Rider News (Rider University),https://theridernews.com/,new-jersey
New Jersey Press Association,https://www.njpa.org/,new-jersey
"Alamogordo Daily NewsDaily newspaper published in Alamogordo, New Mexico.",https://www.alamogordonews.com/,new-mexico
Albuquerque Albuquerque Journal,https://www.abqjournal.com/,new-mexico
Artesia Daily Press,https://artesianews.com/,new-mexico
Carlsbad Current-Argus,https://www.currentargus.com/,new-mexico
Deming Headlight,https://www.demingheadlight.com/,new-mexico
Farmington Daily Times,https://www.daily-times.com/,new-mexico
Gallup Gallup Independent,https://gallupindependent.com/,new-mexico
"Hobbs News-SunDaily newspaper published in Hobbs, New Mexico. The newspaper serving Lea County and adjacent areas.",https://www.hobbsnews.com/,new-mexico
Las Cruces Sun-News,https://www.lcsun-news.com/,new-mexico
Roswell Daily Record,https://www.rdrnews.com/,new-mexico
Santa Fe Santa Fe New Mexican,https://www.santafenewmexican.com/,new-mexico
Silver City Daily Press,https://www.scdailypress.com/,new-mexico
Albuquerque Health City Sun,https://healthcitysun.com/,new-mexico
Albuquerque AlibiFree weekly newspaper based in Albuquerque.,https://alibi.com/,new-mexico
Belen Valencia County News-Bulletin,https://news-bulletin.com/,new-mexico
Corrales Corrales Comment,https://corralescomment.com/,new-mexico
Espanola Rio Grande Sun,https://www.riograndesun.com/,new-mexico
Las Vegas Las Vegas Optic,https://www.lasvegasoptic.com/,new-mexico
Rio Rancho Observer,https://www.rrobserver.com/,new-mexico
Ruidoso Ruidoso News,https://www.ruidosonews.com/,new-mexico
Santa Fe Green Fire Times,https://www.greenfiretimes.com/,new-mexico
"Santa Fe Santa Fe ReporterSanta Fe, New Mexico's free alternative newspaper.",https://www.sfreporter.com/,new-mexico
Socorro El Defensor Chieftain,https://dchieftain.com/,new-mexico
Taos Taos News,https://www.taosnews.com/,new-mexico
Truth or Consequences Sierra County Sentinel,https://www.gpkmedia.com/,new-mexico
Tucumcari Quay County-Sun,https://www.qcsunonline.com/,new-mexico
Daily Lobo (University of New Mexico),https://www.dailylobo.com/,new-mexico
New Mexico Press Association,https://www.nmpress.org/,new-mexico
Albany Times Union,https://www.timesunion.com/,new-york
Amsterdam Recorder,https://www.dailygazette.com/the_recorder/,new-york
Auburn Citizen (Cayuga County),https://auburnpub.com/,new-york
Batavia News,https://www.thedailynewsonline.com/,new-york
Binghamton Press & Sun-Bulletin (Broome County),https://www.pressconnects.com/,new-york
Buffalo Buffalo News,https://buffalonews.com/,new-york
Canandaigua Messenger (Ontario County),https://www.mpnnow.com/,new-york
Corning Leader,https://www.the-leader.com/,new-york
Cortland Cortland Standard (Cortland County),https://www.cortlandstandard.com/,new-york
Dunkirk Observer,https://www.observertoday.com/,new-york
Elmira Star-Gazette (Chemung County),https://www.stargazette.com/,new-york
Fulton Oswego County Today,https://oswegocountytoday.com/,new-york
Geneva Finger Lakes Times,https://www.fltimes.com/,new-york
Glens Falls Post-Star,https://poststar.com/,new-york
"Gloversville Leader-Herald Serving Fulton, Montgomery, and Hamilton counties.",https://www.dailygazette.com/leader_herald/,new-york
Herkimer Times Telegram,https://www.timestelegram.com/,new-york
Hudson Register Star (Columbia County),https://www.dailygazette.com/hv360/,new-york
Jamestown Post-Journal (Chautauqua County),https://www.post-journal.com/,new-york
"Kingston FreemanHudson Valley's daily newspaper distributed in Ulster, Columbia, Catskill, Greene, Dutchess, Orange counties.",https://www.dailyfreeman.com/,new-york
Ithaca Ithaca Journal,https://www.ithacajournal.com/,new-york
Lockport Lockport Union-Sun & Journal (Niagara County),https://www.lockportjournal.com/,new-york
Melville Newsday,https://www.newsday.com/,new-york
Middletown Times Herald-Record (Orange County),https://www.recordonline.com/,new-york
Niagara Falls Niagara Gazette,https://www.niagara-gazette.com/,new-york
Norwich Evening Sun,https://www.evesun.com/,new-york
Olean Olean Times-Herald (Cattaraugus County),https://www.oleantimesherald.com/,new-york
Oneida Oneida Daily Dispatch (Madison County),https://www.oneidadispatch.com/,new-york
Oneonta Star (Otsego County),https://www.thedailystar.com/,new-york
Plattsburgh Press-Republican (Clinton County),https://www.pressrepublican.com/,new-york
Poughkeepsie Poughkeepsie Journal (Gannett Company),https://www.poughkeepsiejournal.com/,new-york
Rochester Democrat and Chronicle (Monroe County),https://www.democratandchronicle.com/,new-york
Rome Sentinel,https://www.romesentinel.com/,new-york
Salamanca Salamanca Press (Cattaraugus County),https://www.salamancapress.com/,new-york
Saratoga Springs Saratogian (Saratoga County),https://www.saratogian.com/,new-york
Schenectady Gazette,https://www.dailygazette.com/,new-york
Staten Island Staten Island Advance,https://www.silive.com/,new-york
Syracuse Post-Standard,https://www.syracuse.com/poststandard/,new-york
Troy Record (Rensselaer County),https://www.troyrecord.com/,new-york
Utica Observer-Dispatch,https://www.uticaod.com/,new-york
"White Plains Journal NewsServing Westchester, Rockland, and Putnam counties.",https://www.lohud.com/,new-york
Albany Evangelist,https://evangelist.org/,new-york
